processed_text,label
麻烦 告诉 我 麻烦 告诉 我 胡茂 这 学期 教 什么 课 ？,1
胡茂 这 学期 教 什么 课 ？ ， 谢谢 ！,1
请问 请问 胡茂 有 哪些 著作 ？,1
同学 知道 胡茂 有 哪些 著作 ？ 吗 ， 谢谢 ！,1
麻烦 告诉 我 麻烦 告诉 我 胡茂 有 哪些 著作 ？,1
胡茂 有 哪些 著作 ？ ， 谢谢 ！ ， 谢谢 ！,1
请问 池宗琳 的 研究方向 是 什么 ？ ， 谢谢 ！,1
麻烦 告诉 我 池宗琳 的 研究方向 是 什么 ？ ， 谢谢 ！,1
请问 怎么 联系 池宗琳 老师 ？ ， 谢谢 ！,1
同学 知道 同学 知道 怎么 联系 池宗琳 老师 ？ 吗 吗,1
麻烦 告诉 我 怎么 联系 池宗琳 老师 ？,1
同学 知道 怎么 联系 池宗琳 老师 ？ ， 谢谢 ！ 吗,1
请问 请问 池宗琳 教授 最近 发表 了 哪些 论文 ？,1
麻烦 告诉 我 同学 知道 池宗琳 教授 最近 发表 了 哪些 论文 ？ 吗,1
麻烦 告诉 我 池宗琳 教授 最近 发表 了 哪些 论文 ？,1
同学 知道 池宗琳 教授 最近 发表 了 哪些 论文 ？ ， 谢谢 ！ 吗,1
请问 池宗琳 的 办公室 在 哪个 校区 ？ ， 谢谢 ！,1
同学 知道 池宗琳 的 办公室 在 哪个 校区 ？ 吗,1
麻烦 告诉 我 池宗琳 的 办公室 在 哪个 校区 ？ ， 谢谢 ！,1
同学 知道 池宗琳 的 办公室 在 哪个 校区 ？ ， 谢谢 ！ 吗,1
请问 请问 介绍 一下 池宗琳,1
请问 同学 知道 介绍 一下 池宗琳 吗,1
同学 知道 麻烦 告诉 我 介绍 一下 池宗琳 吗,1
介绍 一下 池宗琳 ， 谢谢 ！ ， 谢谢 ！,1
同学 知道 请问 池宗琳 这 学期 教 什么 课 ？ 吗,1
同学 知道 池宗琳 这 学期 教 什么 课 ？ 吗,1
麻烦 告诉 我 池宗琳 这 学期 教 什么 课 ？,1
池宗琳 这 学期 教 什么 课 ？ ， 谢谢 ！ ， 谢谢 ！,1
请问 池宗琳 有 哪些 著作 ？ ， 谢谢 ！,1
同学 知道 同学 知道 池宗琳 有 哪些 著作 ？ 吗 吗,1
麻烦 告诉 我 池宗琳 有 哪些 著作 ？,1
请问 池宗琳 有 哪些 著作 ？ ， 谢谢 ！,1
请问 闵文文 的 研究方向 是 什么 ？ ， 谢谢 ！,1
麻烦 告诉 我 麻烦 告诉 我 闵文文 的 研究方向 是 什么 ？,1
请问 请问 怎么 联系 闵文文 老师 ？,1
同学 知道 怎么 联系 闵文文 老师 ？ 吗 ， 谢谢 ！,1
同学 知道 麻烦 告诉 我 怎么 联系 闵文文 老师 ？ 吗,1
请问 怎么 联系 闵文文 老师 ？ ， 谢谢 ！,1
请问 闵文文 教授 最近 发表 了 哪些 论文 ？,1
请问 同学 知道 闵文文 教授 最近 发表 了 哪些 论文 ？ 吗,1
麻烦 告诉 我 麻烦 告诉 我 闵文文 教授 最近 发表 了 哪些 论文 ？,1
闵文文 教授 最近 发表 了 哪些 论文 ？ ， 谢谢 ！,1
请问 闵文文 的 办公室 在 哪个 校区 ？ ， 谢谢 ！,1
同学 知道 闵文文 的 办公室 在 哪个 校区 ？ 吗 ， 谢谢 ！,1
麻烦 告诉 我 麻烦 告诉 我 闵文文 的 办公室 在 哪个 校区 ？,1
闵文文 的 办公室 在 哪个 校区 ？ ， 谢谢 ！ ， 谢谢 ！,1
麻烦 告诉 我 请问 介绍 一下 闵文文,1
请问 同学 知道 介绍 一下 闵文文 吗,1
麻烦 告诉 我 麻烦 告诉 我 介绍 一下 闵文文,1
介绍 一下 闵文文 ， 谢谢 ！,1
麻烦 告诉 我 请问 闵文文 这 学期 教 什么 课 ？,1
同学 知道 闵文文 这 学期 教 什么 课 ？ 吗 ， 谢谢 ！,1
麻烦 告诉 我 闵文文 这 学期 教 什么 课 ？,1
同学 知道 闵文文 这 学期 教 什么 课 ？ ， 谢谢 ！ 吗,1
请问 闵文文 有 哪些 著作 ？ ， 谢谢 ！,1
麻烦 告诉 我 同学 知道 闵文文 有 哪些 著作 ？ 吗,1
麻烦 告诉 我 闵文文 有 哪些 著作 ？ ， 谢谢 ！,1
请问 闵文文 有 哪些 著作 ？ ， 谢谢 ！,1
同学 知道 请问 张学杰 的 研究方向 是 什么 ？ 吗,1
麻烦 告诉 我 张学杰 的 研究方向 是 什么 ？,1
请问 怎么 联系 张学杰 老师 ？ ， 谢谢 ！,1
麻烦 告诉 我 同学 知道 怎么 联系 张学杰 老师 ？ 吗,1
麻烦 告诉 我 怎么 联系 张学杰 老师 ？,1
同学 知道 怎么 联系 张学杰 老师 ？ ， 谢谢 ！ 吗,1
请问 张学杰 教授 最近 发表 了 哪些 论文 ？ ， 谢谢 ！,1
请问 同学 知道 张学杰 教授 最近 发表 了 哪些 论文 ？ 吗,1
同学 知道 麻烦 告诉 我 张学杰 教授 最近 发表 了 哪些 论文 ？ 吗,1
张学杰 教授 最近 发表 了 哪些 论文 ？ ， 谢谢 ！,1
请问 张学杰 的 办公室 在 哪个 校区 ？ ， 谢谢 ！,1
麻烦 告诉 我 同学 知道 张学杰 的 办公室 在 哪个 校区 ？ 吗,1
麻烦 告诉 我 麻烦 告诉 我 张学杰 的 办公室 在 哪个 校区 ？,1
张学杰 的 办公室 在 哪个 校区 ？ ， 谢谢 ！ ， 谢谢 ！,1
请问 请问 介绍 一下 张学杰,1
同学 知道 同学 知道 介绍 一下 张学杰 吗 吗,1
麻烦 告诉 我 介绍 一下 张学杰 ， 谢谢 ！,1
介绍 一下 张学杰 ， 谢谢 ！ ， 谢谢 ！,1
麻烦 告诉 我 请问 张学杰 这 学期 教 什么 课 ？,1
麻烦 告诉 我 同学 知道 张学杰 这 学期 教 什么 课 ？ 吗,1
请问 麻烦 告诉 我 张学杰 这 学期 教 什么 课 ？,1
张学杰 这 学期 教 什么 课 ？ ， 谢谢 ！ ， 谢谢 ！,1
同学 知道 请问 张学杰 有 哪些 著作 ？ 吗,1
同学 知道 张学杰 有 哪些 著作 ？ 吗,1
同学 知道 麻烦 告诉 我 张学杰 有 哪些 著作 ？ 吗,1
张学杰 有 哪些 著作 ？ ， 谢谢 ！ ， 谢谢 ！,1
请问 请问 岳昆 的 研究方向 是 什么 ？,1
同学 知道 麻烦 告诉 我 岳昆 的 研究方向 是 什么 ？ 吗,1
请问 请问 怎么 联系 岳昆 老师 ？,1
麻烦 告诉 我 同学 知道 怎么 联系 岳昆 老师 ？ 吗,1
麻烦 告诉 我 麻烦 告诉 我 怎么 联系 岳昆 老师 ？,1
怎么 联系 岳昆 老师 ？ ， 谢谢 ！ ， 谢谢 ！,1
请问 岳昆 教授 最近 发表 了 哪些 论文 ？,1
同学 知道 同学 知道 岳昆 教授 最近 发表 了 哪些 论文 ？ 吗 吗,1
麻烦 告诉 我 岳昆 教授 最近 发表 了 哪些 论文 ？ ， 谢谢 ！,1
请问 岳昆 教授 最近 发表 了 哪些 论文 ？ ， 谢谢 ！,1
麻烦 告诉 我 请问 岳昆 的 办公室 在 哪个 校区 ？,1
麻烦 告诉 我 同学 知道 岳昆 的 办公室 在 哪个 校区 ？ 吗,1
请问 麻烦 告诉 我 岳昆 的 办公室 在 哪个 校区 ？,1
麻烦 告诉 我 岳昆 的 办公室 在 哪个 校区 ？ ， 谢谢 ！,1
请问 介绍 一下 岳昆,1
麻烦 告诉 我 同学 知道 介绍 一下 岳昆 吗,1
麻烦 告诉 我 麻烦 告诉 我 介绍 一下 岳昆,1
同学 知道 介绍 一下 岳昆 ， 谢谢 ！ 吗,1
请问 岳昆 这 学期 教 什么 课 ？,1
同学 知道 岳昆 这 学期 教 什么 课 ？ 吗,1
麻烦 告诉 我 岳昆 这 学期 教 什么 课 ？,1
麻烦 告诉 我 岳昆 这 学期 教 什么 课 ？ ， 谢谢 ！,1
请问 请问 岳昆 有 哪些 著作 ？,1
麻烦 告诉 我 同学 知道 岳昆 有 哪些 著作 ？ 吗,1
麻烦 告诉 我 岳昆 有 哪些 著作 ？ ， 谢谢 ！,1
请问 岳昆 有 哪些 著作 ？ ， 谢谢 ！,1
同学 知道 请问 普园媛 的 研究方向 是 什么 ？ 吗,1
同学 知道 麻烦 告诉 我 普园媛 的 研究方向 是 什么 ？ 吗,1
请问 怎么 联系 普园媛 老师 ？ ， 谢谢 ！,1
同学 知道 怎么 联系 普园媛 老师 ？ 吗,1
麻烦 告诉 我 麻烦 告诉 我 怎么 联系 普园媛 老师 ？,1
怎么 联系 普园媛 老师 ？ ， 谢谢 ！,1
请问 普园媛 教授 最近 发表 了 哪些 论文 ？,1
同学 知道 普园媛 教授 最近 发表 了 哪些 论文 ？ 吗,1
请问 麻烦 告诉 我 普园媛 教授 最近 发表 了 哪些 论文 ？,1
麻烦 告诉 我 普园媛 教授 最近 发表 了 哪些 论文 ？ ， 谢谢 ！,1
同学 知道 请问 普园媛 的 办公室 在 哪个 校区 ？ 吗,1
同学 知道 普园媛 的 办公室 在 哪个 校区 ？ 吗,1
麻烦 告诉 我 普园媛 的 办公室 在 哪个 校区 ？,1
同学 知道 普园媛 的 办公室 在 哪个 校区 ？ ， 谢谢 ！ 吗,1
麻烦 告诉 我 请问 介绍 一下 普园媛,1
麻烦 告诉 我 同学 知道 介绍 一下 普园媛 吗,1
麻烦 告诉 我 麻烦 告诉 我 介绍 一下 普园媛,1
请问 介绍 一下 普园媛 ， 谢谢 ！,1
请问 请问 普园媛 这 学期 教 什么 课 ？,1
同学 知道 同学 知道 普园媛 这 学期 教 什么 课 ？ 吗 吗,1
麻烦 告诉 我 普园媛 这 学期 教 什么 课 ？ ， 谢谢 ！,1
普园媛 这 学期 教 什么 课 ？ ， 谢谢 ！ ， 谢谢 ！,1
同学 知道 请问 普园媛 有 哪些 著作 ？ 吗,1
同学 知道 同学 知道 普园媛 有 哪些 著作 ？ 吗 吗,1
麻烦 告诉 我 普园媛 有 哪些 著作 ？ ， 谢谢 ！,1
同学 知道 普园媛 有 哪些 著作 ？ ， 谢谢 ！ 吗,1
请问 徐丹 的 研究方向 是 什么 ？ ， 谢谢 ！,1
同学 知道 麻烦 告诉 我 徐丹 的 研究方向 是 什么 ？ 吗,1
请问 请问 怎么 联系 徐丹 老师 ？,1
麻烦 告诉 我 同学 知道 怎么 联系 徐丹 老师 ？ 吗,1
同学 知道 麻烦 告诉 我 怎么 联系 徐丹 老师 ？ 吗,1
同学 知道 怎么 联系 徐丹 老师 ？ ， 谢谢 ！ 吗,1
请问 请问 徐丹 教授 最近 发表 了 哪些 论文 ？,1
同学 知道 徐丹 教授 最近 发表 了 哪些 论文 ？ 吗 ， 谢谢 ！,1
麻烦 告诉 我 徐丹 教授 最近 发表 了 哪些 论文 ？ ， 谢谢 ！,1
徐丹 教授 最近 发表 了 哪些 论文 ？ ， 谢谢 ！ ， 谢谢 ！,1
请问 请问 徐丹 的 办公室 在 哪个 校区 ？,1
麻烦 告诉 我 同学 知道 徐丹 的 办公室 在 哪个 校区 ？ 吗,1
麻烦 告诉 我 徐丹 的 办公室 在 哪个 校区 ？,1
徐丹 的 办公室 在 哪个 校区 ？ ， 谢谢 ！,1
同学 知道 请问 介绍 一下 徐丹 吗,1
请问 同学 知道 介绍 一下 徐丹 吗,1
同学 知道 麻烦 告诉 我 介绍 一下 徐丹 吗,1
麻烦 告诉 我 介绍 一下 徐丹 ， 谢谢 ！,1
请问 请问 徐丹 这 学期 教 什么 课 ？,1
麻烦 告诉 我 同学 知道 徐丹 这 学期 教 什么 课 ？ 吗,1
请问 麻烦 告诉 我 徐丹 这 学期 教 什么 课 ？,1
麻烦 告诉 我 徐丹 这 学期 教 什么 课 ？ ， 谢谢 ！,1
麻烦 告诉 我 请问 徐丹 有 哪些 著作 ？,1
同学 知道 同学 知道 徐丹 有 哪些 著作 ？ 吗 吗,1
麻烦 告诉 我 徐丹 有 哪些 著作 ？ ， 谢谢 ！,1
同学 知道 徐丹 有 哪些 著作 ？ ， 谢谢 ！ 吗,1
请问 钱文华 的 研究方向 是 什么 ？ ， 谢谢 ！,1
同学 知道 麻烦 告诉 我 钱文华 的 研究方向 是 什么 ？ 吗,1
同学 知道 请问 怎么 联系 钱文华 老师 ？ 吗,1
请问 同学 知道 怎么 联系 钱文华 老师 ？ 吗,1
同学 知道 麻烦 告诉 我 怎么 联系 钱文华 老师 ？ 吗,1
请问 怎么 联系 钱文华 老师 ？ ， 谢谢 ！,1
麻烦 告诉 我 请问 钱文华 教授 最近 发表 了 哪些 论文 ？,1
请问 同学 知道 钱文华 教授 最近 发表 了 哪些 论文 ？ 吗,1
请问 麻烦 告诉 我 钱文华 教授 最近 发表 了 哪些 论文 ？,1
请问 钱文华 教授 最近 发表 了 哪些 论文 ？ ， 谢谢 ！,1
请问 请问 钱文华 的 办公室 在 哪个 校区 ？,1
同学 知道 钱文华 的 办公室 在 哪个 校区 ？ 吗 ， 谢谢 ！,1
麻烦 告诉 我 麻烦 告诉 我 钱文华 的 办公室 在 哪个 校区 ？,1
同学 知道 钱文华 的 办公室 在 哪个 校区 ？ ， 谢谢 ！ 吗,1
请问 请问 介绍 一下 钱文华,1
请问 同学 知道 介绍 一下 钱文华 吗,1
麻烦 告诉 我 麻烦 告诉 我 介绍 一下 钱文华,1
同学 知道 介绍 一下 钱文华 ， 谢谢 ！ 吗,1
请问 请问 钱文华 这 学期 教 什么 课 ？,1
请问 同学 知道 钱文华 这 学期 教 什么 课 ？ 吗,1
请问 麻烦 告诉 我 钱文华 这 学期 教 什么 课 ？,1
同学 知道 钱文华 这 学期 教 什么 课 ？ ， 谢谢 ！ 吗,1
同学 知道 请问 钱文华 有 哪些 著作 ？ 吗,1
同学 知道 钱文华 有 哪些 著作 ？ 吗 ， 谢谢 ！,1
请问 麻烦 告诉 我 钱文华 有 哪些 著作 ？,1
同学 知道 钱文华 有 哪些 著作 ？ ， 谢谢 ！ 吗,1
请问 梁洁 的 研究方向 是 什么 ？ ， 谢谢 ！,1
请问 麻烦 告诉 我 梁洁 的 研究方向 是 什么 ？,1
请问 请问 怎么 联系 梁洁 老师 ？,1
同学 知道 怎么 联系 梁洁 老师 ？ 吗,1
麻烦 告诉 我 怎么 联系 梁洁 老师 ？,1
同学 知道 怎么 联系 梁洁 老师 ？ ， 谢谢 ！ 吗,1
请问 梁洁 教授 最近 发表 了 哪些 论文 ？,1
请问 同学 知道 梁洁 教授 最近 发表 了 哪些 论文 ？ 吗,1
请问 麻烦 告诉 我 梁洁 教授 最近 发表 了 哪些 论文 ？,1
梁洁 教授 最近 发表 了 哪些 论文 ？ ， 谢谢 ！,1
请问 梁洁 的 办公室 在 哪个 校区 ？ ， 谢谢 ！,1
同学 知道 梁洁 的 办公室 在 哪个 校区 ？ 吗,1
麻烦 告诉 我 梁洁 的 办公室 在 哪个 校区 ？ ， 谢谢 ！,1
同学 知道 梁洁 的 办公室 在 哪个 校区 ？ ， 谢谢 ！ 吗,1
请问 介绍 一下 梁洁,1
同学 知道 介绍 一下 梁洁 吗,1
麻烦 告诉 我 麻烦 告诉 我 介绍 一下 梁洁,1
请问 介绍 一下 梁洁 ， 谢谢 ！,1
请问 请问 梁洁 这 学期 教 什么 课 ？,1
同学 知道 同学 知道 梁洁 这 学期 教 什么 课 ？ 吗 吗,1
同学 知道 麻烦 告诉 我 梁洁 这 学期 教 什么 课 ？ 吗,1
梁洁 这 学期 教 什么 课 ？ ， 谢谢 ！ ， 谢谢 ！,1
请问 梁洁 有 哪些 著作 ？,1
请问 同学 知道 梁洁 有 哪些 著作 ？ 吗,1
麻烦 告诉 我 麻烦 告诉 我 梁洁 有 哪些 著作 ？,1
梁洁 有 哪些 著作 ？ ， 谢谢 ！ ， 谢谢 ！,1
请问 张榆锋 的 研究方向 是 什么 ？ ， 谢谢 ！,1
麻烦 告诉 我 张榆锋 的 研究方向 是 什么 ？ ， 谢谢 ！,1
请问 怎么 联系 张榆锋 老师 ？ ， 谢谢 ！,1
同学 知道 同学 知道 怎么 联系 张榆锋 老师 ？ 吗 吗,1
请问 麻烦 告诉 我 怎么 联系 张榆锋 老师 ？,1
怎么 联系 张榆锋 老师 ？ ， 谢谢 ！,1
请问 张榆锋 教授 最近 发表 了 哪些 论文 ？,1
同学 知道 张榆锋 教授 最近 发表 了 哪些 论文 ？ 吗 ， 谢谢 ！,1
麻烦 告诉 我 张榆锋 教授 最近 发表 了 哪些 论文 ？,1
同学 知道 张榆锋 教授 最近 发表 了 哪些 论文 ？ ， 谢谢 ！ 吗,1
麻烦 告诉 我 请问 张榆锋 的 办公室 在 哪个 校区 ？,1
同学 知道 同学 知道 张榆锋 的 办公室 在 哪个 校区 ？ 吗 吗,1
麻烦 告诉 我 张榆锋 的 办公室 在 哪个 校区 ？ ， 谢谢 ！,1
张榆锋 的 办公室 在 哪个 校区 ？ ， 谢谢 ！ ， 谢谢 ！,1
请问 请问 介绍 一下 张榆锋,1
麻烦 告诉 我 同学 知道 介绍 一下 张榆锋 吗,1
同学 知道 麻烦 告诉 我 介绍 一下 张榆锋 吗,1
介绍 一下 张榆锋 ， 谢谢 ！,1
麻烦 告诉 我 请问 张榆锋 这 学期 教 什么 课 ？,1
请问 同学 知道 张榆锋 这 学期 教 什么 课 ？ 吗,1
同学 知道 麻烦 告诉 我 张榆锋 这 学期 教 什么 课 ？ 吗,1
张榆锋 这 学期 教 什么 课 ？ ， 谢谢 ！ ， 谢谢 ！,1
请问 请问 张榆锋 有 哪些 著作 ？,1
同学 知道 同学 知道 张榆锋 有 哪些 著作 ？ 吗 吗,1
麻烦 告诉 我 张榆锋 有 哪些 著作 ？ ， 谢谢 ！,1
张榆锋 有 哪些 著作 ？ ， 谢谢 ！,1
请问 张任远 的 研究方向 是 什么 ？,1
麻烦 告诉 我 张任远 的 研究方向 是 什么 ？ ， 谢谢 ！,1
麻烦 告诉 我 请问 怎么 联系 张任远 老师 ？,1
同学 知道 怎么 联系 张任远 老师 ？ 吗,1
同学 知道 麻烦 告诉 我 怎么 联系 张任远 老师 ？ 吗,1
怎么 联系 张任远 老师 ？ ， 谢谢 ！ ， 谢谢 ！,1
同学 知道 请问 张任远 教授 最近 发表 了 哪些 论文 ？ 吗,1
同学 知道 张任远 教授 最近 发表 了 哪些 论文 ？ 吗 ， 谢谢 ！,1
麻烦 告诉 我 张任远 教授 最近 发表 了 哪些 论文 ？,1
张任远 教授 最近 发表 了 哪些 论文 ？ ， 谢谢 ！ ， 谢谢 ！,1
请问 请问 张任远 的 办公室 在 哪个 校区 ？,1
同学 知道 张任远 的 办公室 在 哪个 校区 ？ 吗,1
请问 麻烦 告诉 我 张任远 的 办公室 在 哪个 校区 ？,1
张任远 的 办公室 在 哪个 校区 ？ ， 谢谢 ！ ， 谢谢 ！,1
请问 请问 介绍 一下 张任远,1
同学 知道 介绍 一下 张任远 吗,1
麻烦 告诉 我 麻烦 告诉 我 介绍 一下 张任远,1
介绍 一下 张任远 ， 谢谢 ！,1
请问 张任远 这 学期 教 什么 课 ？ ， 谢谢 ！,1
同学 知道 张任远 这 学期 教 什么 课 ？ 吗,1
请问 麻烦 告诉 我 张任远 这 学期 教 什么 课 ？,1
张任远 这 学期 教 什么 课 ？ ， 谢谢 ！,1
请问 张任远 有 哪些 著作 ？,1
同学 知道 张任远 有 哪些 著作 ？ 吗 ， 谢谢 ！,1
麻烦 告诉 我 麻烦 告诉 我 张任远 有 哪些 著作 ？,1
请问 张任远 有 哪些 著作 ？ ， 谢谢 ！,1
同学 知道 请问 陶大鹏 的 研究方向 是 什么 ？ 吗,1
麻烦 告诉 我 麻烦 告诉 我 陶大鹏 的 研究方向 是 什么 ？,1
请问 怎么 联系 陶大鹏 老师 ？,1
同学 知道 怎么 联系 陶大鹏 老师 ？ 吗,1
麻烦 告诉 我 麻烦 告诉 我 怎么 联系 陶大鹏 老师 ？,1
请问 怎么 联系 陶大鹏 老师 ？ ， 谢谢 ！,1
请问 陶大鹏 教授 最近 发表 了 哪些 论文 ？,1
同学 知道 陶大鹏 教授 最近 发表 了 哪些 论文 ？ 吗 ， 谢谢 ！,1
同学 知道 麻烦 告诉 我 陶大鹏 教授 最近 发表 了 哪些 论文 ？ 吗,1
陶大鹏 教授 最近 发表 了 哪些 论文 ？ ， 谢谢 ！ ， 谢谢 ！,1
同学 知道 请问 陶大鹏 的 办公室 在 哪个 校区 ？ 吗,1
请问 同学 知道 陶大鹏 的 办公室 在 哪个 校区 ？ 吗,1
请问 麻烦 告诉 我 陶大鹏 的 办公室 在 哪个 校区 ？,1
陶大鹏 的 办公室 在 哪个 校区 ？ ， 谢谢 ！,1
请问 介绍 一下 陶大鹏,1
同学 知道 介绍 一下 陶大鹏 吗 ， 谢谢 ！,1
同学 知道 麻烦 告诉 我 介绍 一下 陶大鹏 吗,1
介绍 一下 陶大鹏 ， 谢谢 ！,1
请问 请问 陶大鹏 这 学期 教 什么 课 ？,1
同学 知道 陶大鹏 这 学期 教 什么 课 ？ 吗 ， 谢谢 ！,1
麻烦 告诉 我 陶大鹏 这 学期 教 什么 课 ？,1
同学 知道 陶大鹏 这 学期 教 什么 课 ？ ， 谢谢 ！ 吗,1
同学 知道 请问 陶大鹏 有 哪些 著作 ？ 吗,1
同学 知道 同学 知道 陶大鹏 有 哪些 著作 ？ 吗 吗,1
麻烦 告诉 我 麻烦 告诉 我 陶大鹏 有 哪些 著作 ？,1
陶大鹏 有 哪些 著作 ？ ， 谢谢 ！ ， 谢谢 ！,1
同学 知道 请问 李浩 的 研究方向 是 什么 ？ 吗,1
麻烦 告诉 我 麻烦 告诉 我 李浩 的 研究方向 是 什么 ？,1
请问 怎么 联系 李浩 老师 ？,1
同学 知道 同学 知道 怎么 联系 李浩 老师 ？ 吗 吗,1
麻烦 告诉 我 麻烦 告诉 我 怎么 联系 李浩 老师 ？,1
怎么 联系 李浩 老师 ？ ， 谢谢 ！,1
麻烦 告诉 我 请问 李浩 教授 最近 发表 了 哪些 论文 ？,1
同学 知道 同学 知道 李浩 教授 最近 发表 了 哪些 论文 ？ 吗 吗,1
麻烦 告诉 我 麻烦 告诉 我 李浩 教授 最近 发表 了 哪些 论文 ？,1
同学 知道 李浩 教授 最近 发表 了 哪些 论文 ？ ， 谢谢 ！ 吗,1
请问 李浩 的 办公室 在 哪个 校区 ？,1
同学 知道 同学 知道 李浩 的 办公室 在 哪个 校区 ？ 吗 吗,1
麻烦 告诉 我 麻烦 告诉 我 李浩 的 办公室 在 哪个 校区 ？,1
麻烦 告诉 我 李浩 的 办公室 在 哪个 校区 ？ ， 谢谢 ！,1
请问 介绍 一下 李浩 ， 谢谢 ！,1
麻烦 告诉 我 同学 知道 介绍 一下 李浩 吗,1
麻烦 告诉 我 介绍 一下 李浩,1
请问 介绍 一下 李浩 ， 谢谢 ！,1
请问 请问 李浩 这 学期 教 什么 课 ？,1
请问 同学 知道 李浩 这 学期 教 什么 课 ？ 吗,1
同学 知道 麻烦 告诉 我 李浩 这 学期 教 什么 课 ？ 吗,1
同学 知道 李浩 这 学期 教 什么 课 ？ ， 谢谢 ！ 吗,1
请问 李浩 有 哪些 著作 ？,1
同学 知道 同学 知道 李浩 有 哪些 著作 ？ 吗 吗,1
麻烦 告诉 我 李浩 有 哪些 著作 ？,1
麻烦 告诉 我 李浩 有 哪些 著作 ？ ， 谢谢 ！,1
请问 请问 赵征鹏 的 研究方向 是 什么 ？,1
麻烦 告诉 我 赵征鹏 的 研究方向 是 什么 ？ ， 谢谢 ！,1
同学 知道 请问 怎么 联系 赵征鹏 老师 ？ 吗,1
同学 知道 怎么 联系 赵征鹏 老师 ？ 吗 ， 谢谢 ！,1
麻烦 告诉 我 麻烦 告诉 我 怎么 联系 赵征鹏 老师 ？,1
请问 怎么 联系 赵征鹏 老师 ？ ， 谢谢 ！,1
请问 赵征鹏 教授 最近 发表 了 哪些 论文 ？,1
麻烦 告诉 我 同学 知道 赵征鹏 教授 最近 发表 了 哪些 论文 ？ 吗,1
麻烦 告诉 我 赵征鹏 教授 最近 发表 了 哪些 论文 ？,1
麻烦 告诉 我 赵征鹏 教授 最近 发表 了 哪些 论文 ？ ， 谢谢 ！,1
请问 赵征鹏 的 办公室 在 哪个 校区 ？ ， 谢谢 ！,1
同学 知道 赵征鹏 的 办公室 在 哪个 校区 ？ 吗,1
麻烦 告诉 我 赵征鹏 的 办公室 在 哪个 校区 ？,1
麻烦 告诉 我 赵征鹏 的 办公室 在 哪个 校区 ？ ， 谢谢 ！,1
同学 知道 请问 介绍 一下 赵征鹏 吗,1
同学 知道 同学 知道 介绍 一下 赵征鹏 吗 吗,1
同学 知道 麻烦 告诉 我 介绍 一下 赵征鹏 吗,1
介绍 一下 赵征鹏 ， 谢谢 ！,1
同学 知道 请问 赵征鹏 这 学期 教 什么 课 ？ 吗,1
请问 同学 知道 赵征鹏 这 学期 教 什么 课 ？ 吗,1
麻烦 告诉 我 赵征鹏 这 学期 教 什么 课 ？ ， 谢谢 ！,1
麻烦 告诉 我 赵征鹏 这 学期 教 什么 课 ？ ， 谢谢 ！,1
麻烦 告诉 我 请问 赵征鹏 有 哪些 著作 ？,1
同学 知道 赵征鹏 有 哪些 著作 ？ 吗 ， 谢谢 ！,1
同学 知道 麻烦 告诉 我 赵征鹏 有 哪些 著作 ？ 吗,1
麻烦 告诉 我 赵征鹏 有 哪些 著作 ？ ， 谢谢 ！,1
麻烦 告诉 我 请问 王津 的 研究方向 是 什么 ？,1
麻烦 告诉 我 麻烦 告诉 我 王津 的 研究方向 是 什么 ？,1
麻烦 告诉 我 请问 怎么 联系 王津 老师 ？,1
同学 知道 同学 知道 怎么 联系 王津 老师 ？ 吗 吗,1
同学 知道 麻烦 告诉 我 怎么 联系 王津 老师 ？ 吗,1
怎么 联系 王津 老师 ？ ， 谢谢 ！ ， 谢谢 ！,1
同学 知道 请问 王津 教授 最近 发表 了 哪些 论文 ？ 吗,1
同学 知道 王津 教授 最近 发表 了 哪些 论文 ？ 吗,1
麻烦 告诉 我 麻烦 告诉 我 王津 教授 最近 发表 了 哪些 论文 ？,1
同学 知道 王津 教授 最近 发表 了 哪些 论文 ？ ， 谢谢 ！ 吗,1
请问 王津 的 办公室 在 哪个 校区 ？,1
同学 知道 王津 的 办公室 在 哪个 校区 ？ 吗 ， 谢谢 ！,1
麻烦 告诉 我 王津 的 办公室 在 哪个 校区 ？,1
王津 的 办公室 在 哪个 校区 ？ ， 谢谢 ！,1
请问 介绍 一下 王津,1
麻烦 告诉 我 同学 知道 介绍 一下 王津 吗,1
同学 知道 麻烦 告诉 我 介绍 一下 王津 吗,1
介绍 一下 王津 ， 谢谢 ！,1
麻烦 告诉 我 请问 王津 这 学期 教 什么 课 ？,1
请问 同学 知道 王津 这 学期 教 什么 课 ？ 吗,1
麻烦 告诉 我 麻烦 告诉 我 王津 这 学期 教 什么 课 ？,1
麻烦 告诉 我 王津 这 学期 教 什么 课 ？ ， 谢谢 ！,1
请问 王津 有 哪些 著作 ？ ， 谢谢 ！,1
麻烦 告诉 我 同学 知道 王津 有 哪些 著作 ？ 吗,1
麻烦 告诉 我 王津 有 哪些 著作 ？,1
请问 王津 有 哪些 著作 ？ ， 谢谢 ！,1
请问 袁洪 的 研究方向 是 什么 ？,1
请问 麻烦 告诉 我 袁洪 的 研究方向 是 什么 ？,1
同学 知道 请问 怎么 联系 袁洪 老师 ？ 吗,1
同学 知道 同学 知道 怎么 联系 袁洪 老师 ？ 吗 吗,1
麻烦 告诉 我 怎么 联系 袁洪 老师 ？,1
请问 怎么 联系 袁洪 老师 ？ ， 谢谢 ！,1
请问 袁洪 教授 最近 发表 了 哪些 论文 ？ ， 谢谢 ！,1
